DataRotation: 35 -5 5
RootCenter: 307.2 166.1 -219.6
DataDimension: 736 376 170
Id X Y Z T Precursors Lineage CellFile Layer DivType
176 336.016 237.461 103 199 "{4,171,173,175}" 4 2 3 -
176 329.547 251.836 105 255 "{4,171,173,175}" 4 2 3 2
177 351.828 236.023 110 199 "{4,171,173,175}" 4 2 3 -
177 346.797 243.93 119 275 "{4,171,173,175}" 4 2 3 2
178 344.641 248.242 116 276 "{4,171,173,175,177}" 4 2 3 -
178 349.672 251.836 111 300 "{4,171,173,175,177}" 4 2 3 -
179 350.391 236.023 123 276 "{4,171,173,175,177}" 4 2 3 -
179 345.359 244.648 121 300 "{4,171,173,175,177}" 4 2 3 -
180 342.484 250.398 101 256 "{4,171,173,175,176}" 4 2 3 -
180 344.641 257.586 94 300 "{4,171,173,175,176}" 4 2 3 -
181 318.766 253.273 106 256 "{4,171,173,175,176}" 4 2 3 -
181 322.359 262.617 104 300 "{4,171,173,175,176}" 4 2 3 -
182 328.109 222.367 107 226 "{4,171,173,174}" 4 2 4 -
182 336.016 230.992 98 292 "{4,171,173,174}" 4 2 4 1
183 339.609 215.898 114 226 "{4,171,173,174}" 4 2 4 -
183 348.953 220.93 112 297 "{4,171,173,174}" 4 2 4 1
184 349.672 213.023 112 298 "{4,171,173,174,183}" 4 2 10 -
184 348.234 217.336 113 300 "{4,171,173,174,183}" 4 2 10 -
185 353.984 229.555 112 298 "{4,171,173,174,183}" 4 2 9 -
185 354.703 229.555 111 300 "{4,171,173,174,183}" 4 2 9 -
186 331.703 225.961 98 293 "{4,171,173,174,182}" 4 2 10 -
186 334.578 224.523 96 300 "{4,171,173,174,182}" 4 2 10 -
187 340.328 236.742 98 293 "{4,171,173,174,182}" 4 2 9 -
187 337.453 238.898 96 300 "{4,171,173,174,182}" 4 2 9 -
188 333.141 196.492 106 168 "{4,171,172}" 4 2 2 -
188 323.258 198.379 107 249 "{4,171,172}" 4 2 2 1
189 339.609 194.336 111 168 "{4,171,172}" 4 2 2 -
189 341.586 194.785 116 260 "{4,171,172}" 4 2 2 1
190 340.148 186.879 116 261 "{4,171,172,189}" 4 2 6 -
190 338.711 186.879 116 300 "{4,171,172,189}" 4 2 6 -
191 341.586 199.816 116 261 "{4,171,172,189}" 4 2 5 -
191 342.305 202.691 116 300 "{4,171,172,189}" 4 2 5 -
192 323.258 190.473 107 250 "{4,171,172,188}" 4 2 6 -
192 317.867 194.426 110 300 "{4,171,172,188}" 4 2 6 -
193 324.336 207.363 107 250 "{4,171,172,188}" 4 2 5 -
193 321.461 209.16 102 300 "{4,171,172,188}" 4 2 5 -
194 401.242 187.238 106 82 "{4,170}" 4 2 2 -
194 422.805 187.957 109 166 "{4,170}" 4 2 2 0
195 405.195 205.926 106 82 "{4,170}" 4 2 1 -
195 398.367 209.16 109 148 "{4,170}" 4 2 1 0
196 411.664 204.488 109 149 "{4,170,195}" 4 2 1 -
196 421.008 217.426 109 251 "{4,170,195}" 4 2 1 0
197 392.617 210.238 109 149 "{4,170,195}" 4 2 1 -
197 381.477 218.145 106 213 "{4,170,195}" 4 2 1 1
198 381.117 207.723 106 214 "{4,170,195,197}" 4 2 4 -
198 380.039 211.676 114 300 "{4,170,195,197}" 4 2 4 -
199 385.789 228.207 106 214 "{4,170,195,197}" 4 2 3 -
199 383.992 236.473 110 282 "{4,170,195,197}" 4 2 3 2
200 378.242 239.707 107 283 "{4,170,195,197,199}" 4 2 3 -
200 378.602 241.863 103 300 "{4,170,195,197,199}" 4 2 3 -
201 392.977 232.16 112 283 "{4,170,195,197,199}" 4 2 3 -
201 390.461 235.754 113 300 "{4,170,195,197,199}" 4 2 3 -
202 422.805 212.754 109 252 "{4,170,195,196}" 4 2 1 -
202 427.836 215.27 120 300 "{4,170,195,196}" 4 2 1 -
203 415.977 225.691 109 252 "{4,170,195,196}" 4 2 1 -
203 416.336 228.207 114 300 "{4,170,195,196}" 4 2 1 -
204 429.273 186.52 109 167 "{4,170,194}" 4 2 2 -
204 464.492 187.238 120 300 "{4,170,194}" 4 2 2 -
205 411.305 187.598 109 167 "{4,170,194}" 4 2 2 -
205 386.148 189.754 115 261 "{4,170,194}" 4 2 2 1
206 385.43 182.207 115 262 "{4,170,194,205}" 4 2 6 -
206 378.961 183.285 117 300 "{4,170,194,205}" 4 2 6 -
207 387.227 196.941 115 262 "{4,170,194,205}" 4 2 5 -
207 390.82 195.863 117 300 "{4,170,194,205}" 4 2 5 -
5 143.391 198.648 94 1 {} 5 1 0 -
5 143.93 197.66 96 18 {} 5 1 0 0
208 134.586 199.457 96 19 {5} 5 1 0 -
208 87.5078 216.707 95 89 {5} 5 1 0 0
209 155.43 198.738 96 19 {5} 5 1 0 -
209 175.555 212.035 97 108 {5} 5 1 0 1
210 175.555 219.941 96 109 "{5,209}" 5 1 1 -
210 180.586 223.176 93 166 "{5,209}" 5 1 1 0
211 175.555 204.848 99 109 "{5,209}" 5 1 2 -
211 166.57 203.41 95 215 "{5,209}" 5 1 2 0
212 175.555 201.613 95 216 "{5,209,211}" 5 1 2 -
212 175.195 208.441 103 300 "{5,209,211}" 5 1 2 -
213 158.664 203.41 95 216 "{5,209,211}" 5 1 2 -
213 149.32 209.879 103 300 "{5,209,211}" 5 1 2 -
214 184.898 228.566 91 167 "{5,209,210}" 5 1 1 -
214 174.477 249.051 88 249 "{5,209,210}" 5 1 1 2
215 172.68 218.863 95 167 "{5,209,210}" 5 1 1 -
215 157.945 233.957 98 254 "{5,209,210}" 5 1 1 1
216 159.742 230.723 98 255 "{5,209,210,215}" 5 1 4 -
216 165.133 229.285 97 300 "{5,209,210,215}" 5 1 4 -
217 153.273 243.66 98 255 "{5,209,210,215}" 5 1 3 -
217 148.961 249.77 95 300 "{5,209,210,215}" 5 1 3 -
218 181.305 244.02 87 250 "{5,209,210,214}" 5 1 1 -
218 174.836 249.77 87 300 "{5,209,210,214}" 5 1 1 -
219 166.57 250.848 91 250 "{5,209,210,214}" 5 1 1 -
219 164.773 259.113 95 300 "{5,209,210,214}" 5 1 1 -
220 96.8516 216.348 95 90 "{5,208}" 5 1 0 -
220 113.383 222.457 98 244 "{5,208}" 5 1 0 1
221 76.7266 219.223 95 90 "{5,208}" 5 1 0 -
221 24.9766 234.316 105 300 "{5,208}" 5 1 0 -
222 116.617 231.082 97 245 "{5,208,220}" 5 1 1 -
222 108.352 233.598 95 300 "{5,208,220}" 5 1 1 -
223 110.508 217.785 100 245 "{5,208,220}" 5 1 2 -
223 108.711 215.988 105 300 "{5,208,220}" 5 1 2 -
6 243.297 191.461 94 1 {} 6 1 0 -
6 242.758 198.02 96 37 {} 6 1 0 0
224 254.258 196.223 96 38 {6} 6 1 0 -
224 259.289 207.723 97 99 {6} 6 1 0 1
225 230.898 197.301 96 38 {6} 6 1 0 -
225 219.039 211.676 97 103 {6} 6 1 0 1
226 219.758 201.254 99 104 "{6,225}" 6 1 2 -
226 219.398 201.973 96 198 "{6,225}" 6 1 2 0
227 221.555 218.145 95 104 "{6,225}" 6 1 1 -
227 220.477 222.816 92 159 "{6,225}" 6 1 1 1
228 219.039 229.285 90 160 "{6,225,227}" 6 1 3 -
228 214.727 239.348 87 212 "{6,225,227}" 6 1 3 0
229 222.633 216.707 93 160 "{6,225,227}" 6 1 4 -
229 210.414 225.691 94 255 "{6,225,227}" 6 1 4 1
230 208.258 218.145 94 256 "{6,225,227,229}" 6 1 10 -
230 208.977 222.816 93 300 "{6,225,227,229}" 6 1 10 -
231 211.133 230.723 92 256 "{6,225,227,229}" 6 1 9 -
231 208.258 238.629 88 300 "{6,225,227,229}" 6 1 9 -
232 222.633 238.988 87 213 "{6,225,227,228}" 6 1 3 -
232 221.195 260.91 83 286 "{6,225,227,228}" 6 1 3 2
233 207.898 239.707 87 213 "{6,225,227,228}" 6 1 3 -
233 199.273 260.91 86 294 "{6,225,227,228}" 6 1 3 2
234 194.961 253.723 84 295 "{6,225,227,228,233}" 6 1 3 -
234 193.523 251.207 79 300 "{6,225,227,228,233}" 6 1 3 -
235 202.867 263.785 92 295 "{6,225,227,228,233}" 6 1 3 -
235 202.867 263.426 94 300 "{6,225,227,228,233}" 6 1 3 -
236 216.523 253.723 81 287 "{6,225,227,228,232}" 6 1 3 -
236 211.852 258.035 72 300 "{6,225,227,228,232}" 6 1 3 -
237 226.586 266.301 86 287 "{6,225,227,228,232}" 6 1 3 -
237 223.711 267.379 87 300 "{6,225,227,228,232}" 6 1 3 -
238 225.508 199.816 96 199 "{6,225,226}" 6 1 2 -
238 223.711 201.973 101 264 "{6,225,226}" 6 1 2 1
239 212.211 201.973 96 199 "{6,225,226}" 6 1 2 -
239 199.992 205.926 103 300 "{6,225,226}" 6 1 2 -
240 222.633 208.082 99 265 "{6,225,226,238}" 6 1 5 -
240 226.227 212.035 95 300 "{6,225,226,238}" 6 1 5 -
241 221.555 195.863 103 265 "{6,225,226,238}" 6 1 6 -
241 221.914 199.816 104 300 "{6,225,226,238}" 6 1 6 -
242 260.367 197.66 98 100 "{6,224}" 6 1 2 -
242 259.648 200.535 100 176 "{6,224}" 6 1 2 1
243 260.008 214.91 94 100 "{6,224}" 6 1 1 -
243 256.773 222.098 90 151 "{6,224}" 6 1 1 1
244 262.164 203.41 96 177 "{6,224,242}" 6 1 5 -
244 258.57 205.566 95 234 "{6,224,242}" 6 1 5 1
245 259.289 191.91 100 177 "{6,224,242}" 6 1 6 -
245 252.102 191.191 101 297 "{6,224,242}" 6 1 6 1
246 252.461 197.66 99 298 "{6,224,242,245}" 6 1 13 -
246 250.664 199.457 100 300 "{6,224,242,245}" 6 1 13 -
247 250.305 187.598 102 298 "{6,224,242,245}" 6 1 14 -
247 251.383 185.801 102 300 "{6,224,242,245}" 6 1 14 -
248 260.367 199.457 95 235 "{6,224,242,244}" 6 1 12 -
248 262.164 206.285 90 289 "{6,224,242,244}" 6 1 12 0
249 255.336 213.473 95 235 "{6,224,242,244}" 6 1 11 -
249 261.086 225.332 82 287 "{6,224,242,244}" 6 1 11 0
250 257.852 222.816 85 288 "{6,224,242,244,249}" 6 1 11 -
250 253.898 223.176 85 300 "{6,224,242,244,249}" 6 1 11 -
251 262.164 225.332 80 288 "{6,224,242,244,249}" 6 1 11 -
251 265.039 227.848 72 300 "{6,224,242,244,249}" 6 1 11 -
252 252.82 207.363 92 290 "{6,224,242,244,248}" 6 1 12 -
252 257.852 205.926 92 300 "{6,224,242,244,248}" 6 1 12 -
253 267.914 208.441 87 290 "{6,224,242,244,248}" 6 1 12 -
253 266.477 213.113 80 300 "{6,224,242,244,248}" 6 1 12 -
254 259.289 230.723 89 152 "{6,224,243}" 6 1 3 -
254 254.617 244.379 84 210 "{6,224,243}" 6 1 3 2
255 255.336 214.91 93 152 "{6,224,243}" 6 1 4 -
255 248.867 226.41 90 234 "{6,224,243}" 6 1 4 0
256 256.414 231.801 90 235 "{6,224,243,255}" 6 1 4 -
256 254.258 244.379 71 300 "{6,224,243,255}" 6 1 4 -
257 237.727 226.41 90 235 "{6,224,243,255}" 6 1 4 -
257 236.289 237.551 83 300 "{6,224,243,255}" 6 1 4 -
258 249.945 240.066 82 211 "{6,224,243,254}" 6 1 3 -
258 245.273 263.785 71 288 "{6,224,243,254}" 6 1 3 0
259 259.648 248.691 88 211 "{6,224,243,254}" 6 1 3 -
259 257.133 264.504 87 276 "{6,224,243,254}" 6 1 3 0
260 266.117 267.738 86 277 "{6,224,243,254,259}" 6 1 3 -
260 265.758 271.332 71 300 "{6,224,243,254,259}" 6 1 3 -
261 249.945 264.504 90 277 "{6,224,243,254,259}" 6 1 3 -
261 248.508 272.051 83 300 "{6,224,243,254,259}" 6 1 3 -
262 253.539 263.426 67 289 "{6,224,243,254,258}" 6 1 3 -
262 250.305 269.895 61 300 "{6,224,243,254,258}" 6 1 3 -
263 235.57 261.988 73 289 "{6,224,243,254,258}" 6 1 3 -
263 235.57 267.379 69 300 "{6,224,243,254,258}" 6 1 3 -
7 328.828 186.43 95 1 {} 7 1 0 -
7 330.266 186.43 97 16 {} 7 1 0 0
81 322.359 190.023 97 17 {7} 7 1 0 -
81 303.672 200.805 94 77 {7} 7 1 0 1
82 341.766 187.867 97 17 {7} 7 1 0 -
82 348.234 197.93 96 80 {7} 7 1 0 1
83 346.078 188.586 96 81 "{7,82}" 7 1 2 -
83 345.359 192.18 97 153 "{7,82}" 7 1 2 0
84 351.109 208.711 95 81 "{7,82}" 7 1 1 -
84 348.234 217.336 94 137 "{7,82}" 7 1 1 1
85 348.234 207.273 94 138 "{7,82,84}" 7 1 4 -
85 346.797 218.055 90 230 "{7,82,84}" 7 1 4 0
87 353.984 223.086 92 138 "{7,82,84}" 7 1 3 -
87 350.391 232.43 87 194 "{7,82,84}" 7 1 3 2
88 343.203 230.273 84 195 "{7,82,84,87}" 7 1 3 -
88 334.578 248.242 84 253 "{7,82,84,87}" 7 1 3 1
89 359.734 235.305 89 195 "{7,82,84,87}" 7 1 3 -
89 359.016 243.211 89 259 "{7,82,84,87}" 7 1 3 2
90 362.609 237.461 86 260 "{7,82,84,87,89}" 7 1 3 -
90 368.359 243.93 72 300 "{7,82,84,87,89}" 7 1 3 -
91 358.297 246.086 93 260 "{7,82,84,87,89}" 7 1 3 -
91 361.172 256.148 85 300 "{7,82,84,87,89}" 7 1 3 -
92 336.734 238.898 84 254 "{7,82,84,87,88}" 7 1 8 -
92 343.922 255.43 68 300 "{7,82,84,87,88}" 7 1 8 -
93 336.734 256.867 84 254 "{7,82,84,87,88}" 7 1 7 -
93 348.234 272.68 69 300 "{7,82,84,87,88}" 7 1 7 -
94 359.016 212.305 90 231 "{7,82,84,85}" 7 1 4 -
94 361.891 221.648 83 299 "{7,82,84,85}" 7 1 4 1
95 337.453 218.773 90 231 "{7,82,84,85}" 7 1 4 -
95 339.609 236.742 72 300 "{7,82,84,85}" 7 1 4 -
96 359.734 215.898 83 300 "{7,82,84,85,94}" 7 1 10 -
97 366.922 229.555 83 300 "{7,82,84,85,94}" 7 1 9 -
98 353.984 190.742 97 154 "{7,82,83}" 7 1 2 -
98 353.266 190.742 95 214 "{7,82,83}" 7 1 2 1
99 335.297 192.898 97 154 "{7,82,83}" 7 1 2 -
99 330.984 197.93 94 216 "{7,82,83}" 7 1 2 1
100 330.984 189.305 93 217 "{7,82,83,99}" 7 1 6 -
100 322.359 210.867 79 300 "{7,82,83,99}" 7 1 6 -
101 332.422 206.555 93 217 "{7,82,83,99}" 7 1 5 -
101 328.828 224.523 76 300 "{7,82,83,99}" 7 1 5 -
102 350.391 183.555 95 215 "{7,82,83,98}" 7 1 6 -
102 347.516 184.992 98 288 "{7,82,83,98}" 7 1 6 0
103 356.141 197.93 95 215 "{7,82,83,98}" 7 1 5 -
103 348.953 205.836 89 280 "{7,82,83,98}" 7 1 5 2
104 354.703 200.805 93 281 "{7,82,83,98,103}" 7 1 5 -
104 354.703 202.242 95 300 "{7,82,83,98,103}" 7 1 5 -
105 344.641 204.398 88 281 "{7,82,83,98,103}" 7 1 5 -
105 346.797 207.992 78 300 "{7,82,83,98,103}" 7 1 5 -
106 344.641 185.711 94 289 "{7,82,83,98,102}" 7 1 6 -
106 340.328 191.461 91 300 "{7,82,83,98,102}" 7 1 6 -
107 348.234 191.461 97 289 "{7,82,83,98,102}" 7 1 6 -
107 344.641 189.305 97 300 "{7,82,83,98,102}" 7 1 6 -
109 302.234 192.18 95 78 "{7,81}" 7 1 2 -
109 300.078 200.805 99 148 "{7,81}" 7 1 2 0
110 306.547 207.992 93 78 "{7,81}" 7 1 1 -
110 302.055 223.895 93 131 "{7,81}" 7 1 1 1
111 307.984 197.93 99 149 "{7,81,109}" 7 1 2 -
111 306.547 202.961 95 212 "{7,81,109}" 7 1 2 1
112 290.734 199.367 99 149 "{7,81,109}" 7 1 2 -
112 283.547 204.398 95 220 "{7,81,109}" 7 1 2 1
113 284.984 197.211 95 221 "{7,81,109,112}" 7 1 6 -
113 284.984 207.992 90 281 "{7,81,109,112}" 7 1 6 1
114 282.109 213.742 95 221 "{7,81,109,112}" 7 1 5 -
114 287.141 237.461 73 300 "{7,81,109,112}" 7 1 5 -
115 284.984 205.836 93 282 "{7,81,109,112,113}" 7 1 14 -
115 282.109 200.805 92 300 "{7,81,109,112,113}" 7 1 14 -
116 283.547 210.867 89 282 "{7,81,109,112,113}" 7 1 13 -
116 286.422 220.211 75 300 "{7,81,109,112,113}" 7 1 13 -
117 306.547 193.617 95 213 "{7,81,109,111}" 7 1 6 -
117 302.234 195.773 96 269 "{7,81,109,111}" 7 1 6 2
118 308.703 212.305 95 213 "{7,81,109,111}" 7 1 5 -
118 308.164 236.113 75 300 "{7,81,109,111}" 7 1 5 -
119 304.391 196.492 96 270 "{7,81,109,111,117}" 7 1 6 -
119 300.797 195.773 95 300 "{7,81,109,111,117}" 7 1 6 -
120 302.953 197.211 89 270 "{7,81,109,111,117}" 7 1 6 -
120 304.391 221.648 70 300 "{7,81,109,111,117}" 7 1 6 -
264 306.367 233.238 91 132 "{7,81,110}" 7 1 3 -
264 304.211 241.145 86 181 "{7,81,110}" 7 1 3 0
265 300.258 215.629 95 132 "{7,81,110}" 7 1 4 -
265 300.977 223.895 92 200 "{7,81,110}" 7 1 4 0
266 309.242 223.176 92 201 "{7,81,110,265}" 7 1 4 -
266 308.523 240.426 86 276 "{7,81,110,265}" 7 1 4 2
267 291.273 223.895 92 201 "{7,81,110,265}" 7 1 4 -
267 285.164 246.176 87 278 "{7,81,110,265}" 7 1 4 2
268 282.289 247.254 89 279 "{7,81,110,265,267}" 7 1 4 -
268 279.055 251.926 85 300 "{7,81,110,265,267}" 7 1 4 -
269 287.32 244.379 82 279 "{7,81,110,265,267}" 7 1 4 -
269 286.602 253.004 66 300 "{7,81,110,265,267}" 7 1 4 -
270 308.164 242.941 82 277 "{7,81,110,265,266}" 7 1 4 -
270 311.398 251.207 65 300 "{7,81,110,265,266}" 7 1 4 -
271 309.242 242.223 87 277 "{7,81,110,265,266}" 7 1 4 -
271 311.758 249.051 85 300 "{7,81,110,265,266}" 7 1 4 -
272 316.07 238.629 86 182 "{7,81,110,264}" 7 1 3 -
272 312.836 253.723 86 243 "{7,81,110,264}" 7 1 3 1
273 293.07 242.223 86 182 "{7,81,110,264}" 7 1 3 -
273 286.242 259.113 89 241 "{7,81,110,264}" 7 1 3 1
274 285.523 253.004 89 242 "{7,81,110,264,273}" 7 1 8 -
274 289.477 272.051 72 300 "{7,81,110,264,273}" 7 1 8 -
275 286.961 265.582 89 242 "{7,81,110,264,273}" 7 1 7 -
275 290.914 285.348 74 300 "{7,81,110,264,273}" 7 1 7 -
276 311.039 247.254 87 244 "{7,81,110,264,272}" 7 1 8 -
276 316.07 269.176 71 300 "{7,81,110,264,272}" 7 1 8 -
